,DHSID_EA,cname,year,lat,lon,n_asset,asset_index,n_water,water_index,n_sanitation,sanitation_index,under5_mort,n_under5_mort,women_edu,women_bmi,n_women_edu,n_women_bmi,cluster_id,adm1fips,adm1dhs,urban
27683,ET-2011-6#-00000471,ET,2011,8.051211,39.994934,30.0,-3.3508565738545872,30.0,1.1,30.0,1.6,0.0,30.0,1.631578947368421,19.231052631578947,38.0,38.0,471,ET51,4,R
27684,ET-2011-6#-00000472,ET,2011,8.032025,37.998577,30.0,-1.2446845619532207,30.0,3.0,30.0,1.9,0.0,9.0,2.1739130434782608,20.14047619047619,23.0,21.0,472,ET54,7,R
27685,ET-2011-6#-00000473,ET,2011,11.429911,37.277576,30.0,-2.800097549107775,30.0,3.066666666666667,30.0,1.2,0.0,25.0,0.7096774193548387,19.18379310344828,31.0,29.0,473,ET46,3,R
27686,ET-2011-6#-00000474,ET,2011,9.40308,41.49378,30.0,-3.5824264893516515,30.0,1.3666666666666667,30.0,1.1333333333333333,0.0,26.0,0.75,19.07857142857143,24.0,21.0,474,ET51,4,R
27687,ET-2011-6#-00000475,ET,2011,8.556835,36.20097,28.0,-2.7973917798176258,28.0,2.392857142857143,28.0,1.6785714285714286,0.0,21.0,0.85,18.97,20.0,18.0,475,ET51,4,R
27688,ET-2011-6#-00000476,ET,2011,9.963334,39.24067,30.0,-2.0401404580163334,30.0,3.533333333333333,30.0,1.9666666666666663,0.0,18.0,3.8125,19.73,32.0,29.0,476,ET46,3,R
27689,ET-2011-6#-00000477,ET,2011,7.054329,36.319744,29.0,-3.3759448598059025,29.0,1.103448275862069,29.0,1.5862068965517242,0.0,24.0,1.6666666666666667,19.33586206896552,30.0,29.0,477,ET54,7,R
27690,ET-2011-6#-00000478,ET,2011,11.232774,39.757504,30.0,-2.650614686199467,30.0,2.3666666666666667,30.0,1.6333333333333333,0.0,16.0,1.5,20.44869565217392,24.0,23.0,478,ET46,3,R
27691,ET-2011-6#-00000480,ET,2011,12.806973,39.583393,29.0,-2.9314797251039795,29.0,2.7586206896551726,29.0,1.1724137931034482,0.0,22.0,2.6923076923076925,18.594583333333333,26.0,24.0,480,ET53,1,R
27692,ET-2011-6#-00000481,ET,2011,8.986489,38.715824,29.0,0.8577127528337632,29.0,5.0,29.0,2.827586206896552,0.0,9.0,6.054054054054054,21.696857142857144,37.0,35.0,481,ET44,14,U
27693,ET-2011-6#-00000482,ET,2011,13.413625,39.507557,29.0,-2.509008208237876,29.0,2.862068965517241,29.0,1.7586206896551724,0.0,18.0,3.142857142857143,18.56928571428572,28.0,28.0,482,ET53,1,R
27694,ET-2011-6#-00000483,ET,2011,9.607226,41.877686,26.0,1.3170252870669623,26.0,4.846153846153846,26.0,3.076923076923077,0.0,,10.176470588235292,20.75625,17.0,16.0,483,ET48,15,U
27695,ET-2011-6#-00000484,ET,2011,10.942761,37.66429,32.0,-3.142642684009336,32.0,1.3125,32.0,1.8125,0.0,20.0,0.8571428571428571,20.216,35.0,30.0,484,ET46,3,R
27696,ET-2011-6#-00000485,ET,2011,9.044224,38.720493,29.0,1.1441593827049452,29.0,5.0,29.0,2.793103448275862,0.0,14.0,5.857142857142857,22.685,35.0,30.0,485,ET44,14,U
27697,ET-2011-6#-00000487,ET,2011,8.18745,34.26605,25.0,-0.574797561787704,25.0,4.72,25.0,2.08,0.0,24.0,7.071428571428571,20.18074074074074,28.0,27.0,487,ET49,12,U
27698,ET-2011-6#-00000488,ET,2011,14.04905,38.772675,30.0,-2.815918296665142,30.0,2.7666666666666666,30.0,1.3,0.0,16.0,3.5277777777777777,18.142,36.0,35.0,488,ET53,1,R
27699,ET-2011-6#-00000490,ET,2011,8.942657,35.639668,30.0,-3.2075742622128605,30.0,1.2,30.0,1.7666666666666666,0.0,23.0,2.75,19.993181818181817,28.0,22.0,490,ET51,4,R
27700,ET-2011-6#-00000491,ET,2011,9.069786,38.74144,30.0,1.848602502987062,30.0,5.0,30.0,3.4,0.0,5.0,9.419354838709678,22.508666666666667,31.0,30.0,491,ET44,14,U
27701,ET-2011-6#-00000492,ET,2011,8.245896,34.342964,28.0,-3.79859862174966,28.0,1.0,28.0,1.0,0.0,31.0,5.25925925925926,18.771851851851853,27.0,27.0,492,ET49,12,R
27702,ET-2011-6#-00000493,ET,2011,13.9911,39.881985,28.0,-3.2760979358745748,29.0,2.2413793103448274,29.0,1.0,0.0,25.0,0.0,19.6372,28.0,25.0,493,ET45,2,R
27703,ET-2011-6#-00000494,ET,2011,9.308843,42.13557,28.0,1.2978569180499135,28.0,5.0,28.0,3.142857142857143,0.0,10.0,9.636363636363637,22.077692307692303,22.0,13.0,494,ET50,13,U
27704,ET-2011-6#-00000495,ET,2011,9.024298,38.712944,30.0,1.2217510646911909,30.0,5.0,30.0,3.1666666666666665,0.0,11.0,8.81578947368421,21.32588235294117,38.0,34.0,495,ET44,14,U
27705,ET-2011-6#-00000497,ET,2011,14.142736,39.76016,31.0,-3.736362803125761,31.0,1.096774193548387,31.0,1.0,0.0,47.0,0.5319148936170213,19.16512195121951,47.0,41.0,497,ET45,2,R
27706,ET-2011-6#-00000498,ET,2011,14.173376,39.386623,30.0,-3.033164395415365,30.0,1.5,30.0,1.7666666666666666,0.0,23.0,2.1153846153846154,18.48807692307692,26.0,26.0,498,ET53,1,R
27707,ET-2011-6#-00000499,ET,2011,11.104316,39.629086,29.0,0.2017300755493442,29.0,5.0,29.0,2.413793103448276,0.0,11.0,7.9375,21.724,32.0,30.0,499,ET46,3,U
27708,ET-2011-6#-00000501,ET,2011,9.5895,41.826813,26.0,1.1908823920093827,26.0,5.0,26.0,3.230769230769231,0.0,6.0,7.0,21.540416666666665,25.0,24.0,501,ET48,15,U
27709,ET-2011-6#-00000502,ET,2011,9.290298,41.537956,29.0,-2.9343381703926323,29.0,1.3448275862068966,29.0,2.206896551724138,0.0,25.0,0.6666666666666666,19.524444444444445,21.0,18.0,502,ET51,4,R
27710,ET-2011-6#-00000503,ET,2011,9.331031,42.229156,30.0,-2.9143538241800884,30.0,2.7666666666666666,30.0,1.2,0.0,32.0,0.875,18.97,24.0,23.0,503,ET50,13,R
27711,ET-2011-6#-00000504,ET,2011,13.059921,38.36284,27.0,-2.8142744109386526,27.0,1.7407407407407407,27.0,2.111111111111111,0.0,20.0,1.6,18.2005,25.0,20.0,504,ET46,3,R
27712,ET-2011-6#-00000505,ET,2011,9.173269,35.689034,28.0,-1.6657377082471414,28.0,4.142857142857143,28.0,1.821428571428572,0.0,22.0,4.551724137931035,20.546666666666667,29.0,27.0,505,ET51,4,U
27713,ET-2011-6#-00000506,ET,2011,8.514373,39.255585,30.0,-0.0052931179680609,30.0,5.0,30.0,2.6666666666666665,0.0,14.0,7.703703703703703,22.162692307692307,27.0,26.0,506,ET51,4,U
27714,ET-2011-6#-00000509,ET,2011,9.737234,40.275738,28.0,-3.816063791042592,28.0,1.0,28.0,1.0,0.0,32.0,0.1724137931034483,17.16625,29.0,24.0,509,ET45,2,R
27715,ET-2011-6#-00000510,ET,2011,13.537684,39.137985,28.0,-3.059273605720691,28.0,1.7142857142857142,28.0,1.6428571428571428,0.0,21.0,0.6666666666666666,18.405652173913044,24.0,23.0,510,ET53,1,R
27716,ET-2011-6#-00000511,ET,2011,7.32654,35.329105,30.0,-2.856635546219216,30.0,1.4,30.0,2.1666666666666665,0.0,28.0,2.392857142857143,19.1848,28.0,25.0,511,ET49,12,R
27717,ET-2011-6#-00000512,ET,2011,12.055929,41.915512,28.0,-1.607610673953095,28.0,3.642857142857143,28.0,1.75,0.0,23.0,2.548387096774193,20.369,31.0,30.0,512,ET45,2,U
27718,ET-2011-6#-00000513,ET,2011,7.192855,38.191887,30.0,-1.3861116516422067,30.0,5.0,30.0,1.7,0.0,48.0,2.0277777777777777,21.316666666666663,36.0,30.0,513,ET51,4,R
27719,ET-2011-6#-00000514,ET,2011,9.877965,39.83004,28.0,-3.283904969785722,28.0,1.3571428571428572,28.0,1.5714285714285714,0.0,17.0,2.263157894736842,20.043157894736844,19.0,19.0,514,ET46,3,R
27720,ET-2011-6#-00000515,ET,2011,14.285483,39.459244,28.0,0.6140036230514331,28.0,5.0,28.0,2.9642857142857144,0.0,6.0,6.592592592592593,19.8596,27.0,25.0,515,ET53,1,U
27721,ET-2011-6#-00000516,ET,2011,9.317143,42.14338,25.0,0.1916499994433434,25.0,4.92,25.0,2.52,0.0,11.0,5.37037037037037,22.284,27.0,25.0,516,ET50,13,U
27722,ET-2011-6#-00000517,ET,2011,8.914464,38.742893,25.0,0.2764099366513447,25.0,4.84,25.0,2.48,0.0,14.0,4.923076923076923,21.557391304347828,26.0,23.0,517,ET44,14,U
27723,ET-2011-6#-00000518,ET,2011,6.08482,38.650425,26.0,-3.3225272702014457,26.0,1.1153846153846154,26.0,1.6923076923076923,0.0,27.0,0.48,20.10894736842105,25.0,19.0,518,ET51,4,R
27724,ET-2011-6#-00000519,ET,2011,9.037892,38.710327,27.0,1.1387186514890175,27.0,5.0,27.0,2.962962962962963,0.0,6.0,8.793103448275861,22.78851851851852,29.0,27.0,519,ET44,14,U
27725,ET-2011-6#-00000520,ET,2011,7.513402,36.520027,28.0,-2.391885520156878,28.0,2.5,28.0,2.142857142857143,0.0,40.0,1.2258064516129032,19.617,31.0,30.0,520,ET51,4,R
27726,ET-2011-6#-00000521,ET,2011,14.279147,39.153522,28.0,0.3681423494650395,28.0,5.0,28.0,2.642857142857143,0.0,10.0,6.933333333333334,19.7425925925926,30.0,27.0,521,ET53,1,U
27727,ET-2011-6#-00000523,ET,2011,8.955651,38.752018,27.0,0.6797026661364717,27.0,5.0,27.0,2.814814814814815,0.0,6.0,6.571428571428571,21.728076923076923,28.0,26.0,523,ET44,14,U
27728,ET-2011-6#-00000525,ET,2011,9.04559,38.752407,30.0,1.219257815788387,30.0,5.0,30.0,3.0,0.0,,10.026315789473683,23.434,38.0,35.0,525,ET44,14,U
27729,ET-2011-6#-00000526,ET,2011,6.940816,38.123554,28.0,-3.220508928585007,28.0,1.0,28.0,1.9642857142857144,0.0,23.0,2.838709677419355,21.085925925925928,31.0,27.0,526,ET54,7,R
27730,ET-2011-6#-00000528,ET,2011,8.600066,38.091396,28.0,-2.5281427933361456,28.0,3.4285714285714284,28.0,1.3571428571428572,0.0,14.0,4.7368421052631575,20.13176470588236,19.0,17.0,528,ET51,4,R
27731,ET-2011-6#-00000529,ET,2011,9.604074,41.870003,28.0,1.5469050640472253,28.0,5.0,28.0,3.4285714285714284,0.0,18.0,6.0,21.910975609756097,52.0,41.0,529,ET48,15,U
27732,ET-2011-6#-00000530,ET,2011,7.61501,34.395496,26.0,-2.8169902679697705,26.0,3.1153846153846154,26.0,1.1538461538461535,0.0,14.0,3.5,19.47611111111112,18.0,18.0,530,ET49,12,R
27733,ET-2011-6#-00000532,ET,2011,9.369125,42.654594,30.0,-2.466394979447996,30.0,2.533333333333333,30.0,1.3333333333333333,0.0,27.0,0.6923076923076923,20.832,26.0,15.0,532,ET52,5,R
27734,ET-2011-6#-00000533,ET,2011,14.358549,39.939186,29.0,-3.6557689009059513,29.0,1.206896551724138,29.0,1.0689655172413792,0.0,35.0,0.0,18.555,32.0,26.0,533,ET45,2,R
27735,ET-2011-6#-00000534,ET,2011,6.960143,38.440434,27.0,-1.2482158158548882,27.0,5.0,27.0,1.7037037037037035,0.0,25.0,3.076923076923077,20.975,26.0,24.0,534,ET54,7,R
27736,ET-2011-6#-00000535,ET,2011,9.034489,38.744324,29.0,1.2248218274085887,29.0,5.0,29.0,2.9655172413793105,0.0,,9.34375,23.956129032258065,32.0,31.0,535,ET44,14,U
27737,ET-2011-6#-00000536,ET,2011,8.341176,33.955284,27.0,-2.18714692719969,27.0,3.888888888888889,27.0,1.0,0.0,26.0,4.782608695652174,17.342,23.0,20.0,536,ET49,12,U
27738,ET-2011-6#-00000538,ET,2011,12.468021,39.141617,29.0,-2.29119895538948,29.0,3.586206896551724,29.0,1.6896551724137931,0.0,37.0,0.7777777777777778,18.790857142857146,36.0,35.0,538,ET46,3,R
27739,ET-2011-6#-00000541,ET,2011,6.621935,38.72049,26.0,-3.101930360157308,26.0,1.5769230769230769,26.0,1.6153846153846154,0.0,19.0,1.32,19.52952380952381,25.0,21.0,541,ET54,7,R
27740,ET-2011-6#-00000542,ET,2011,13.072557,39.744728,30.0,-2.6634694974262705,30.0,3.1333333333333333,30.0,1.3666666666666667,0.0,26.0,1.0344827586206895,19.833076923076923,29.0,26.0,542,ET53,1,R
27741,ET-2011-6#-00000543,ET,2011,12.81608,39.747757,30.0,-2.0243762799901224,30.0,3.433333333333333,30.0,2.2,0.0,31.0,1.763157894736842,19.491714285714284,38.0,35.0,543,ET53,1,R
27742,ET-2011-6#-00000544,ET,2011,9.347981,42.151146,29.0,-1.8738303004915835,29.0,3.3448275862068964,29.0,1.793103448275862,0.0,32.0,1.0,21.355,26.0,22.0,544,ET50,13,R
27743,ET-2011-6#-00000545,ET,2011,7.284351,35.13454,30.0,-2.922817217153971,30.0,2.466666666666667,30.0,1.4,0.0,13.0,1.9,18.742941176470588,20.0,17.0,545,ET49,12,R
27744,ET-2011-6#-00000546,ET,2011,9.021077,38.745537,25.0,1.5161226139380013,25.0,5.0,25.0,3.16,0.0,,8.121212121212121,21.8740625,33.0,32.0,546,ET44,14,U
27745,ET-2011-6#-00000547,ET,2011,8.322036,33.87328,24.0,-1.995602702874955,24.0,3.9166666666666665,24.0,1.75,0.0,18.0,1.8235294117647056,16.796470588235294,17.0,17.0,547,ET49,12,R
27746,ET-2011-6#-00000548,ET,2011,8.176455,38.479046,30.0,-2.46347834048498,30.0,3.1,30.0,1.6666666666666667,0.0,21.0,1.807692307692308,20.087391304347825,26.0,23.0,548,ET54,7,R
27747,ET-2011-6#-00000549,ET,2011,9.696659,42.123573,28.0,-1.577804035807297,29.0,4.724137931034483,29.0,1.5517241379310345,0.0,17.0,2.3684210526315788,19.40153846153846,19.0,13.0,549,ET48,15,R
27748,ET-2011-6#-00000550,ET,2011,10.89004,36.24053,28.0,-3.3921589328286426,28.0,2.0,28.0,1.0,0.0,20.0,0.0,19.56578947368421,21.0,19.0,550,ET47,6,R
27749,ET-2011-6#-00000551,ET,2011,11.755656,38.706646,29.0,-2.3020893153129216,29.0,1.6896551724137931,29.0,2.827586206896552,0.0,18.0,3.46875,18.85037037037037,32.0,27.0,551,ET46,3,R
27750,ET-2011-6#-00000552,ET,2011,5.663083,36.66605,29.0,-3.5080596167216576,29.0,1.5172413793103448,29.0,1.103448275862069,0.0,31.0,1.2608695652173914,21.497619047619047,23.0,21.0,552,ET54,7,R
27751,ET-2011-6#-00000553,ET,2011,8.305353,33.27548,23.0,-2.9448470258569115,23.0,2.9565217391304346,23.0,1.0,0.0,29.0,0.5,17.115833333333335,24.0,24.0,553,ET49,12,R
27752,ET-2011-6#-00000554,ET,2011,10.759671,36.80263,28.0,-1.640714178611844,28.0,3.5,28.0,2.357142857142857,0.0,17.0,3.16,19.4904,25.0,25.0,554,ET46,3,U
27753,ET-2011-6#-00000555,ET,2011,10.96491,39.442898,30.0,-3.297447851092436,30.0,1.4333333333333331,30.0,1.5333333333333334,0.0,11.0,1.2222222222222223,18.834347826086955,27.0,23.0,555,ET46,3,R
27754,ET-2011-6#-00000556,ET,2011,14.124428,38.71558,30.0,0.9536390772973408,30.0,5.0,30.0,3.5,0.0,12.0,6.78125,19.556451612903224,32.0,31.0,556,ET53,1,U
27755,ET-2011-6#-00000557,ET,2011,10.963489,38.03258,30.0,-1.4305955249118694,30.0,4.033333333333333,30.0,2.6666666666666665,0.0,22.0,2.466666666666667,20.23888888888889,30.0,27.0,557,ET46,3,R
27756,ET-2011-6#-00000558,ET,2011,6.50359,38.47316,28.0,-3.0571027750014466,28.0,1.0,28.0,2.25,0.0,20.0,0.2,19.692631578947367,25.0,19.0,558,ET54,7,R
27757,ET-2011-6#-00000559,ET,2011,7.246922,35.314533,29.0,-3.071933011702032,29.0,1.103448275862069,29.0,2.0689655172413794,0.0,16.0,2.65625,20.452,32.0,30.0,559,ET49,12,R
27758,ET-2011-6#-00000560,ET,2011,9.522755,41.182495,25.0,0.3604024814357456,26.0,4.846153846153846,26.0,2.6923076923076925,0.0,21.0,1.7,23.242857142857144,30.0,28.0,560,ET52,5,U
27759,ET-2011-6#-00000561,ET,2011,9.350666,42.81999,29.0,1.3104392226007402,29.0,4.793103448275862,29.0,3.5517241379310347,0.0,28.0,4.5,24.03392857142857,40.0,28.0,561,ET52,5,U
27760,ET-2011-6#-00000562,ET,2011,8.970727,35.98847,27.0,-2.88513831910471,27.0,1.7037037037037035,27.0,1.8148148148148149,0.0,22.0,2.7586206896551726,20.97241379310345,29.0,29.0,562,ET51,4,R
27761,ET-2011-6#-00000563,ET,2011,10.073158,34.546387,25.0,1.0634954246101895,25.0,4.8,25.0,3.56,0.0,6.0,10.272727272727272,22.941,22.0,20.0,563,ET47,6,U
27762,ET-2011-6#-00000564,ET,2011,9.305454,42.134254,29.0,0.1305508965086732,29.0,4.172413793103448,29.0,2.827586206896552,0.0,5.0,9.04,22.791666666666668,25.0,24.0,564,ET50,13,U
27763,ET-2011-6#-00000567,ET,2011,9.228562,40.972355,29.0,-3.106362286452534,29.0,1.0,29.0,2.1379310344827585,0.0,27.0,0.2916666666666667,20.876,24.0,20.0,567,ET51,4,R
27764,ET-2011-6#-00000568,ET,2011,14.048573,39.571724,29.0,-0.0719943889280069,29.0,5.0,29.0,2.3793103448275863,0.0,10.0,5.9375,18.55107142857143,32.0,28.0,568,ET53,1,U
27765,ET-2011-6#-00000570,ET,2011,6.293556,38.307804,29.0,-1.6509150578004173,29.0,2.655172413793104,29.0,2.0689655172413794,0.0,26.0,1.9565217391304348,19.89631578947369,23.0,19.0,570,ET54,7,R
27766,ET-2011-6#-00000572,ET,2011,9.608781,41.845573,28.0,1.2477427129708434,28.0,5.0,28.0,3.0357142857142856,0.0,6.0,9.68421052631579,20.898888888888887,19.0,18.0,572,ET48,15,U
27767,ET-2011-6#-00000573,ET,2011,9.317163,42.11,26.0,0.0275490553244815,26.0,5.0,26.0,2.5384615384615383,0.0,6.0,10.16,22.000434782608696,25.0,23.0,573,ET50,13,U
27768,ET-2011-6#-00000575,ET,2011,9.31003,42.13269,28.0,0.6421194464061108,28.0,4.892857142857143,28.0,2.857142857142857,0.0,6.0,9.0,22.04,18.0,18.0,575,ET50,13,U
27769,ET-2011-6#-00000576,ET,2011,9.356261,42.107098,30.0,-1.70379828254278,30.0,3.966666666666667,30.0,1.4333333333333331,0.0,26.0,2.4242424242424243,20.79,33.0,25.0,576,ET50,13,R
27770,ET-2011-6#-00000577,ET,2011,10.498775,40.205086,23.0,-2.839341989983293,23.0,2.9565217391304346,23.0,1.0869565217391304,0.0,13.0,0.9629629629629628,18.597619047619048,27.0,21.0,577,ET45,2,R
27771,ET-2011-6#-00000578,ET,2011,9.356925,36.180122,29.0,-2.25100002303655,29.0,3.4482758620689653,29.0,1.6206896551724137,0.0,36.0,2.189189189189189,20.02676470588236,37.0,34.0,578,ET47,6,U
27772,ET-2011-6#-00000579,ET,2011,12.455054,41.111965,25.0,-3.067681148767785,25.0,2.76,25.0,1.0,0.0,15.0,0.0,17.016470588235293,20.0,17.0,579,ET45,2,R
27773,ET-2011-6#-00000580,ET,2011,7.801181,36.969486,30.0,-3.172891974061571,30.0,1.0,30.0,1.933333333333333,0.0,41.0,1.096774193548387,19.64,31.0,28.0,580,ET51,4,R
27774,ET-2011-6#-00000581,ET,2011,12.519011,39.90583,7.0,-3.497019677374798,7.0,1.5714285714285714,7.0,1.1428571428571428,0.0,8.0,0.0,19.815,6.0,6.0,581,ET45,2,R
27775,ET-2011-6#-00000582,ET,2011,13.358356,39.29576,30.0,-2.4677413579284666,30.0,3.4,30.0,1.4666666666666666,0.0,23.0,1.3928571428571428,18.97230769230769,28.0,26.0,582,ET53,1,R
27776,ET-2011-6#-00000583,ET,2011,4.709865,38.65682,27.0,-3.499820842273667,27.0,1.4444444444444444,27.0,1.0,0.0,26.0,0.6818181818181818,20.415,22.0,20.0,583,ET51,4,R
27777,ET-2011-6#-00000585,ET,2011,10.893056,36.872105,28.0,-2.84415883933908,28.0,1.3928571428571428,28.0,2.25,0.0,18.0,2.36,18.631052631578942,25.0,19.0,585,ET46,3,R
27778,ET-2011-6#-00000586,ET,2011,8.258243,35.45568,29.0,-3.491437640867161,29.0,1.206896551724138,29.0,1.3103448275862069,0.0,9.0,3.2857142857142856,20.498947368421053,21.0,19.0,586,ET51,4,R
27779,ET-2011-6#-00000587,ET,2011,8.991956,38.755684,30.0,1.1940213560456965,30.0,5.0,30.0,3.1333333333333333,0.0,7.0,7.96969696969697,22.726060606060607,33.0,33.0,587,ET44,14,U
27780,ET-2011-6#-00000588,ET,2011,8.367302,34.10227,24.0,-3.630002837043185,24.0,1.375,24.0,1.0,0.0,23.0,1.8,16.65,20.0,14.0,588,ET49,12,R
27781,ET-2011-6#-00000589,ET,2011,11.936297,41.4578,27.0,-3.142711446246147,27.0,2.2962962962962963,27.0,1.0,0.0,27.0,0.4,17.76478260869565,25.0,23.0,589,ET45,2,R
27782,ET-2011-6#-00000590,ET,2011,9.610972,41.894707,27.0,0.0221589000809356,27.0,5.0,27.0,1.3333333333333333,0.0,13.0,3.260869565217391,21.445714285714285,23.0,21.0,590,ET48,15,U
27783,ET-2011-6#-00000591,ET,2011,9.025169,38.7657,29.0,1.0424143370401742,29.0,5.0,29.0,2.862068965517241,0.0,9.0,7.787878787878788,22.296666666666667,33.0,30.0,591,ET44,14,U
27784,ET-2011-6#-00000592,ET,2011,13.697128,37.36288,26.0,-1.90896334804092,27.0,4.25925925925926,27.0,1.6296296296296295,0.0,23.0,2.08,19.555,25.0,24.0,592,ET53,1,R
27785,ET-2011-6#-00000593,ET,2011,9.26868,42.114548,30.0,-2.9409938896692625,30.0,2.333333333333333,30.0,1.1666666666666667,0.0,33.0,0.6428571428571429,20.5325,28.0,24.0,593,ET50,13,R
27786,ET-2011-6#-00000594,ET,2011,9.43232,42.75304,29.0,-2.5114339131972283,29.0,3.965517241379312,29.0,1.0,0.0,35.0,0.0,19.72095238095238,28.0,21.0,594,ET52,5,R
27787,ET-2011-6#-00000595,ET,2011,9.040865,38.839783,30.0,1.6933313535694337,30.0,5.0,30.0,3.3666666666666667,0.0,8.0,8.933333333333334,22.986666666666668,30.0,24.0,595,ET44,14,U
27788,ET-2011-6#-00000596,ET,2011,9.619277,41.878014,27.0,0.2931467237239174,27.0,5.0,27.0,2.740740740740741,0.0,29.0,1.2592592592592593,21.374782608695654,27.0,23.0,596,ET48,15,U
27789,ET-2011-6#-00000597,ET,2011,12.665803,39.305862,27.0,-2.824682991865548,29.0,1.6896551724137931,29.0,2.206896551724138,0.0,18.0,1.6,19.03862068965517,30.0,29.0,597,ET53,1,R
27790,ET-2011-6#-00000598,ET,2011,7.486152,36.654976,29.0,-2.7980232801837777,29.0,1.7241379310344829,29.0,1.9655172413793105,0.0,39.0,0.7666666666666667,19.283703703703704,30.0,27.0,598,ET51,4,R
27791,ET-2011-6#-00000599,ET,2011,9.050763,38.791824,28.0,1.051698788636361,28.0,4.857142857142857,28.0,2.75,0.0,6.0,10.416666666666666,22.585217391304347,24.0,23.0,599,ET44,14,U
27792,ET-2011-6#-00000600,ET,2011,11.746312,40.995686,23.0,-0.0783848668856124,23.0,5.0,23.0,2.3043478260869565,0.0,17.0,4.142857142857143,20.974642857142857,28.0,28.0,600,ET45,2,U
27793,ET-2011-6#-00000601,ET,2011,14.367346,39.522213,30.0,-2.35949954924266,30.0,3.1,30.0,1.8666666666666667,0.0,21.0,2.24,18.527916666666663,25.0,24.0,601,ET53,1,R
27794,ET-2011-6#-00000602,ET,2011,9.57255,41.879246,29.0,-1.3012454617790985,29.0,5.0,29.0,1.5172413793103448,0.0,24.0,0.7272727272727273,20.09,22.0,20.0,602,ET48,15,R
27795,ET-2011-6#-00000603,ET,2011,9.066591,38.741978,28.0,0.6304029630165793,28.0,5.0,28.0,2.75,0.0,12.0,6.823529411764706,21.97703703703704,34.0,27.0,603,ET44,14,U
27796,ET-2011-6#-00000604,ET,2011,12.721978,42.21362,26.0,-3.509771267371448,26.0,1.3461538461538465,26.0,1.0,0.0,24.0,0.0416666666666666,17.313913043478262,24.0,23.0,604,ET45,2,R
27797,ET-2011-6#-00000605,ET,2011,7.990735,38.196663,30.0,-3.0351158462620007,30.0,1.3333333333333333,30.0,1.9,0.0,33.0,1.4137931034482758,20.36346153846154,29.0,26.0,605,ET54,7,R
27798,ET-2011-6#-00000606,ET,2011,9.312009,42.14164,30.0,0.4989379181633509,30.0,4.966666666666667,30.0,3.1,0.0,15.0,4.88,22.064,25.0,20.0,606,ET50,13,U
27799,ET-2011-6#-00000607,ET,2011,9.326914,36.15024,26.0,-3.6472379060336193,26.0,1.0,26.0,1.1923076923076923,0.0,21.0,3.25,19.79529411764706,20.0,17.0,607,ET47,6,R
27800,ET-2011-6#-00000609,ET,2011,9.019443,43.09182,30.0,-2.627772902140474,30.0,3.6,30.0,1.0,0.0,39.0,0.0,18.788,27.0,25.0,609,ET52,5,R
27801,ET-2011-6#-00000610,ET,2011,5.89704,36.581383,23.0,-2.756218809594228,24.0,2.1666666666666665,24.0,1.875,0.0,16.0,0.7142857142857143,21.378,21.0,20.0,610,ET54,7,R
27802,ET-2011-6#-00000611,ET,2011,8.996247,38.791306,27.0,1.7981899430804846,27.0,5.0,27.0,3.5185185185185186,0.0,7.0,8.454545454545455,22.484,33.0,30.0,611,ET44,14,U
27803,ET-2011-6#-00000612,ET,2011,9.007649,43.15943,29.0,-3.480373270437579,29.0,1.5172413793103448,29.0,1.0,0.0,37.0,0.0,18.807,27.0,20.0,612,ET52,5,R
27804,ET-2011-6#-00000613,ET,2011,8.898488,38.826305,30.0,-1.2456191976210111,30.0,5.0,30.0,1.2333333333333334,0.0,11.0,3.3142857142857145,21.43272727272728,35.0,33.0,613,ET44,14,U
27805,ET-2011-6#-00000614,ET,2011,8.992304,38.74758,30.0,1.1937890178295627,30.0,5.0,30.0,3.0,0.0,,10.451612903225806,22.68103448275862,31.0,29.0,614,ET44,14,U
27806,ET-2011-6#-00000615,ET,2011,11.964659,38.85639,28.0,-1.829835394831884,28.0,4.035714285714286,28.0,2.107142857142857,0.0,18.0,1.4642857142857142,19.315185185185182,28.0,27.0,615,ET46,3,R
27807,ET-2011-6#-00000616,ET,2011,9.601892,41.852978,28.0,1.5678099839928807,28.0,5.0,28.0,3.357142857142857,0.0,8.0,10.153846153846152,21.53869565217392,26.0,23.0,616,ET48,15,U
27808,ET-2011-6#-00000617,ET,2011,11.622152,40.089363,27.0,-2.892361773891229,27.0,2.4444444444444446,27.0,1.3333333333333333,0.0,25.0,0.3333333333333333,17.953333333333333,27.0,24.0,617,ET45,2,R
27809,ET-2011-6#-00000618,ET,2011,8.993187,38.803783,28.0,2.009177096133273,28.0,5.0,28.0,3.75,0.0,7.0,10.52,23.3934693877551,50.0,49.0,618,ET44,14,U
27810,ET-2011-6#-00000619,ET,2011,9.33342,36.120316,25.0,-2.7733303813321446,25.0,2.24,25.0,1.72,0.0,20.0,2.0434782608695654,20.694761904761904,23.0,21.0,619,ET47,6,R
27811,ET-2011-6#-00000620,ET,2011,14.249023,37.183784,29.0,-2.2331032466642187,29.0,4.068965517241379,29.0,1.3793103448275863,0.0,50.0,1.8888888888888888,18.82608695652174,27.0,23.0,620,ET53,1,R
